Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.3758127689361572	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
3.4764435291290283	1	14.882353	5.9890327	39.0	9.0	14.882352941176471	5.989032652334318	1012	2033
4.28442645072937	2	13.413333	4.5697365	28.0	8.0	13.413333333333334	4.569736194671295	1006	3039
4.96747899055481	3	11.72093	2.8799677	20.0	8.0	11.720930232558139	2.8799675498442268	1008	4047
5.731021881103516	4	10.806452	2.2588325	17.0	8.0	10.806451612903226	2.2588324347079833	1005	5052
6.429221868515015	5	10.712766	2.0401413	19.0	8.0	10.712765957446809	2.04014152839022	1007	6059
7.424416542053223	6	10.265306	1.7817156	20.0	8.0	10.26530612244898	1.7817156396503793	1006	7065
8.139908790588379	7	9.940594	1.4407216	16.0	8.0	9.94059405940594	1.4407216438348573	1004	8069
8.834129810333252	8	9.711538	1.3204972	15.0	8.0	9.711538461538462	1.3204972615463766	1010	9079
9.68762755393982	9	9.490566	1.1347452	15.0	8.0	9.49056603773585	1.1347452795286712	1006	10085
10.370867252349854	10	9.653846	1.3781902	17.0	8.0	9.653846153846153	1.3781902205514551	1004	11089
11.073787212371826	11	9.471698	0.92356515	12.0	8.0	9.471698113207546	0.923565150982673	1004	12093
11.819965124130249	12	9.5188675	0.923806	14.0	8.0	9.518867924528301	0.9238060328497831	1009	13102
12.522454977035522	13	9.5188675	0.8268049	12.0	8.0	9.518867924528301	0.826804853381339	1009	14111
13.212044477462769	14	9.373832	0.9717829	12.0	8.0	9.373831775700934	0.9717828733873615	1003	15114
13.875234365463257	15	9.373832	0.8148547	11.0	8.0	9.373831775700934	0.8148546626443857	1003	16117
14.574678659439087	16	9.383178	0.76908565	11.0	8.0	9.383177570093459	0.7690856303342424	1004	17121
15.241781949996948	17	9.287037	0.78233886	11.0	8.0	9.287037037037036	0.7823389187643952	1003	18124
15.892346382141113	18	9.305555	0.787146	11.0	8.0	9.305555555555555	0.7871459619613752	1005	19129
16.646774768829346	19	9.5188675	0.7167949	11.0	8.0	9.518867924528301	0.7167949112683633	1009	20138
17.370864868164062	20	9.411215	0.7356512	11.0	8.0	9.411214953271028	0.735651164641287	1007	21145
18.096413612365723	21	9.351851	0.8086891	11.0	8.0	9.351851851851851	0.8086890948480757	1010	22155
18.756725311279297	22	9.5	0.74289083	11.0	8.0	9.5	0.7428908348154729	1007	23162
19.392661094665527	23	9.401869	0.7344629	11.0	8.0	9.401869158878505	0.7344629048369533	1006	24168
20.046306371688843	24	9.383178	0.8047158	11.0	8.0	9.383177570093459	0.804715771649692	1004	25172
20.792646646499634	25	9.305555	0.7510282	11.0	8.0	9.305555555555555	0.7510281019219874	1005	26177
21.46585726737976	26	9.333333	0.8050765	11.0	8.0	9.333333333333334	0.8050764858994133	1008	27185
22.098857164382935	27	9.373832	0.77968794	11.0	8.0	9.373831775700934	0.7796879855930545	1003	28188
23.044067859649658	28	9.277778	0.7556372	11.0	8.0	9.277777777777779	0.7556372504853023	1002	29190
23.70528817176819	29	9.35514	0.75197357	11.0	8.0	9.355140186915888	0.7519735585006145	1001	30191
24.553438663482666	30	9.392524	0.80601716	11.0	8.0	9.392523364485982	0.8060171996239379	1005	31196
25.27937912940979	31	9.373832	0.8033035	11.0	8.0	9.373831775700934	0.8033035120353008	1003	32199
25.979463577270508	32	9.305555	0.6866226	11.0	8.0	9.305555555555555	0.6866226163504597	1005	33204
27.054277896881104	33	9.364486	0.6889314	11.0	8.0	9.36448598130841	0.6889314951021351	1002	34206
28.17741632461548	34	9.45283	0.71549	11.0	8.0	9.452830188679245	0.715490008522964	1002	35208
29.03303098678589	35	9.342592	0.74736625	11.0	8.0	9.342592592592593	0.7473662030267437	1009	36217
29.93880820274353	36	9.287037	0.6811065	11.0	8.0	9.287037037037036	0.6811064789482587	1003	37220
30.982388973236084	37	9.35514	0.823173	11.0	8.0	9.355140186915888	0.823172986312329	1001	38221
31.96627426147461	38	9.383178	0.7568363	11.0	8.0	9.383177570093459	0.7568362557393589	1004	39225
32.88888883590698	39	9.373832	0.69070417	11.0	8.0	9.373831775700934	0.6907041576411916	1003	40228
33.542792081832886	40	9.373832	0.70410496	10.0	8.0	9.373831775700934	0.7041049795079387	1003	41231
34.174532651901245	41	9.429907	0.76258475	11.0	8.0	9.429906542056075	0.7625847528532841	1009	42240
34.88677406311035	42	9.373832	0.779688	11.0	8.0	9.373831775700934	0.7796879855930545	1003	43243
35.59021282196045	43	9.383178	0.8162469	11.0	8.0	9.383177570093459	0.8162469368560018	1004	44247
36.27474761009216	44	9.287037	0.7582989	11.0	8.0	9.287037037037036	0.7582988505704107	1003	45250
37.00730299949646	45	9.364486	0.7412104	11.0	8.0	9.36448598130841	0.7412104694915272	1002	46252
37.69561815261841	46	9.314815	0.7283689	11.0	8.0	9.314814814814815	0.7283689051591532	1006	47258
38.326162576675415	47	9.333333	0.6666667	11.0	8.0	9.333333333333334	0.6666666666666667	1008	48266
39.12475848197937	48	9.35514	0.7764325	11.0	8.0	9.355140186915888	0.7764324891799483	1001	49267
39.9989595413208	49	9.211009	0.6916725	11.0	8.0	9.211009174311927	0.6916725440356244	1004	50271
40.83287692070007	50	9.333333	0.7200823	11.0	8.0	9.333333333333334	0.7200822998230957	1008	51279
41.50680875778198	51	9.181818	0.764934	11.0	8.0	9.181818181818182	0.7649339624713684	1010	52289
42.524070739746094	52	9.383178	0.7568363	11.0	8.0	9.383177570093459	0.7568362557393589	1004	53293
43.171748638153076	53	9.268518	0.74045134	11.0	8.0	9.268518518518519	0.7404513323527688	1001	54294
43.871196031570435	54	9.373832	0.67703813	11.0	8.0	9.373831775700934	0.6770381411691526	1003	55297
44.60602831840515	55	9.247706	0.6793948	11.0	8.0	9.247706422018348	0.6793948103329769	1008	56305
45.27771520614624	56	9.364486	0.8133526	11.0	8.0	9.36448598130841	0.8133526251227878	1002	57307
46.152525901794434	57	9.247706	0.825688	11.0	8.0	9.247706422018348	0.8256880733944956	1008	58315
46.997623920440674	58	9.305555	0.73859644	11.0	8.0	9.305555555555555	0.7385964333504628	1005	59320
47.65189552307129	59	9.277778	0.7556372	11.0	8.0	9.277777777777779	0.7556372504853023	1002	60322
48.54393458366394	60	9.401869	0.8300413	11.0	8.0	9.401869158878505	0.830041245277552	1006	61328
49.42350387573242	61	9.35514	0.7764326	11.0	8.0	9.355140186915888	0.7764324891799483	1001	62329
50.1206259727478	62	9.324074	0.71787626	11.0	8.0	9.324074074074074	0.7178762880074824	1007	63336
50.796735763549805	63	9.509434	0.6622614	11.0	8.0	9.50943396226415	0.6622614631994055	1008	64344
51.687384366989136	64	9.342592	0.72216296	11.0	8.0	9.342592592592593	0.7221628655570533	1009	65353
52.391467571258545	65	9.364486	0.7537138	11.0	8.0	9.36448598130841	0.7537138375198488	1002	66355
53.12581706047058	66	9.373832	0.6630906	11.0	8.0	9.373831775700934	0.6630905336473555	1003	67358
53.78574013710022	67	9.373832	0.63427585	11.0	8.0	9.373831775700934	0.6342758691946598	1003	68361
54.565245628356934	68	9.256881	0.70909774	10.0	8.0	9.256880733944953	0.7090977562913613	1009	69370
55.23219871520996	69	9.373832	0.79158384	11.0	8.0	9.373831775700934	0.7915838197330728	1003	70373
55.88678455352783	70	9.45283	0.6886146	11.0	8.0	9.452830188679245	0.6886146260714967	1002	71375
56.713762283325195	71	9.154546	0.7408393	11.0	8.0	9.154545454545454	0.7408393720683395	1007	72382
57.62575721740723	72	9.420561	0.74929726	11.0	8.0	9.42056074766355	0.7492972804795307	1008	73390
58.35024833679199	73	9.443397	0.76577973	11.0	8.0	9.443396226415095	0.7657797688143652	1001	74391
59.0132269859314	74	9.373832	0.7428584	11.0	8.0	9.373831775700934	0.7428583906257068	1003	75394
59.769715547561646	75	9.411215	0.7356512	11.0	8.0	9.411214953271028	0.735651164641287	1007	76401
60.46606707572937	76	9.443397	0.7533596	11.0	8.0	9.443396226415095	0.75335962846245	1001	77402
61.10425615310669	77	9.247706	0.74385506	11.0	8.0	9.247706422018348	0.7438551119495226	1008	78410
61.872573375701904	78	9.4811325	0.767637	11.0	8.0	9.481132075471699	0.7676370515637114	1005	79415
62.55272698402405	79	9.351851	0.8086891	11.0	8.0	9.351851851851851	0.8086890948480758	1010	80425
63.23480176925659	80	9.364486	0.7660131	11.0	8.0	9.36448598130841	0.7660131445699504	1002	81427
63.98045349121094	81	9.35514	0.76430094	11.0	8.0	9.355140186915888	0.7643008710377897	1001	82428
64.68511915206909	82	9.411215	0.7966433	11.0	8.0	9.411214953271028	0.7966433204159284	1007	83435
65.5165388584137	83	9.333333	0.76980036	11.0	8.0	9.333333333333334	0.769800358919501	1008	84443
66.47024154663086	84	9.5	0.73008144	11.0	8.0	9.5	0.7300814118470134	1007	85450
67.34519505500793	85	9.305555	0.6866226	11.0	8.0	9.305555555555555	0.6866226163504597	1005	86455
67.99248814582825	86	9.443397	0.65990543	11.0	8.0	9.443396226415095	0.6599054917933078	1001	87456
68.74337983131409	87	9.277778	0.76779306	11.0	8.0	9.277777777777779	0.7677930533936251	1002	88458
69.47333526611328	88	9.411215	0.69649684	11.0	8.0	9.411214953271028	0.6964968554724004	1007	89465
72.09445428848267	89	9.172728	0.7846145	11.0	8.0	9.172727272727272	0.7846144497208445	1009	90474
72.90024590492249	90	9.314815	0.74097216	11.0	8.0	9.314814814814815	0.7409721860645392	1006	91480
73.64060544967651	91	9.420561	0.73671895	11.0	8.0	9.42056074766355	0.7367189598136956	1008	92488
74.34077095985413	92	9.490566	0.7169811	11.0	8.0	9.49056603773585	0.7169811320754715	1006	93494
75.06063151359558	93	9.364486	0.8017798	11.0	8.0	9.36448598130841	0.8017798351225127	1002	94496
75.86753940582275	94	9.296296	0.656298	11.0	8.0	9.296296296296296	0.6562979683951612	1004	95500
76.65903115272522	95	9.364486	0.7537137	11.0	8.0	9.36448598130841	0.7537138375198487	1002	96502
77.4690613746643	96	9.401869	0.74707925	11.0	8.0	9.401869158878505	0.7470792109050969	1006	97508
78.1619861125946	97	9.35514	0.7394408	11.0	8.0	9.355140186915888	0.7394407642935508	1001	98509
78.68704199790955	98	9.266055	0.68592936	11.0	8.0	9.26605504587156	0.6859293813768346	1010	99519
79.24556040763855	99	9.287037	0.79408604	11.0	8.0	9.287037037037036	0.7940860799258238	1003	100522
