Name,AVGReturn,STD,NRoll,TSteps
Walker2d-v2,5567.498692998419,0.0,1,1000
Walker2d-v2,5552.253808181858,26.75462028658895,5,1000
Walker2d-v2,5518.990633507175,48.574276928064734,10,1000
Walker2d-v2,5535.092876030225,53.40522050249878,15,1000
Walker2d-v2,5530.77124215671,48.84219923487049,20,1000
Walker2d-v2,5546.408845730799,31.334552630466025,25,1000
Walker2d-v2,5519.622081561239,62.966999410392205,50,1000
Walker2d-v2,5498.536585629375,169.06580229090275,75,1000
Walker2d-v2,5511.062011348994,74.50405202255303,100,1000
