Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.581077814102173	0	10.066399	5.9459014	41.0	3.0	10.066398390342052	5.945901121539118	5003	5003
7.697054147720337	1	22.324444	12.4331665	76.0	5.0	22.324444444444445	12.4331663180124	5023	10026
10.535069704055786	2	39.640625	18.811039	106.0	10.0	39.640625	18.811039966184087	5074	15100
13.591744661331177	3	40.853657	19.354074	104.0	7.0	40.853658536585364	19.3540747697312	5025	20125
16.271390914916992	4	41.741665	20.867237	105.0	8.0	41.74166666666667	20.86723741232227	5009	25134
19.089300394058228	5	42.66949	20.682447	100.0	11.0	42.66949152542373	20.68244776384472	5035	30169
21.86039113998413	6	49.203884	24.882776	123.0	12.0	49.20388349514563	24.882777302336827	5068	35237
24.725562810897827	7	55.855556	26.512287	124.0	11.0	55.855555555555554	26.512286925587755	5027	40264
27.439043760299683	8	78.38461	34.266243	152.0	19.0	78.38461538461539	34.266239185661945	5095	45359
30.12485146522522	9	122.21951	44.84418	221.0	54.0	122.21951219512195	44.84418128234696	5011	50370
32.78354477882385	10	131.71053	43.513405	290.0	48.0	131.71052631578948	43.51340259030716	5005	55375
35.58262920379639	11	152.33333	69.72573	400.0	31.0	152.33333333333334	69.72572529330023	5027	60402
38.48595452308655	12	179.31035	53.702953	333.0	100.0	179.31034482758622	53.702952752747706	5200	65602
41.17681550979614	13	158.5625	47.146008	248.0	43.0	158.5625	47.14600824831303	5074	70676
43.905415296554565	14	208.04	61.80711	360.0	40.0	208.04	61.80710638753443	5201	75877
47.27575182914734	15	818.1429	277.9406	1000.0	241.0	818.1428571428571	277.9406044316604	5727	81604
50.1736946105957	16	616.44446	380.2932	1000.0	93.0	616.4444444444445	380.2931942334058	5548	87152
53.20432186126709	17	957.8333	94.28754	1000.0	747.0	957.8333333333334	94.28753305124113	5747	92899
55.8856315612793	18	843.6667	321.8	1000.0	126.0	843.6666666666666	321.79997237759704	5062	97961
58.97558856010437	19	928.6667	103.43382	1000.0	716.0	928.6666666666666	103.43382210648294	5572	103533
62.23438572883606	20	366.0625	299.15976	1000.0	31.0	366.0625	299.159754301527	5857	109390
65.1343629360199	21	194.55556	169.00063	757.0	29.0	194.55555555555554	169.00062093537767	5253	114643
67.84867119789124	22	109.478264	84.156105	384.0	14.0	109.47826086956522	84.15610214007187	5036	119679
70.54855823516846	23	152.75757	117.31362	565.0	39.0	152.75757575757575	117.31362531706255	5041	124720
73.27731490135193	24	345.13333	286.17892	1000.0	54.0	345.1333333333333	286.17893392460286	5177	129897
75.93958377838135	25	638.75	347.0435	1000.0	99.0	638.75	347.04349511264434	5110	135007
79.08249068260193	26	931.5	153.17065	1000.0	589.0	931.5	153.1706564587356	5589	140596
82.28058338165283	27	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	146596
85.48078513145447	28	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	152596
88.61710238456726	29	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	158596
91.82988834381104	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	164596
94.97590398788452	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	170596
97.94255948066711	32	616.55554	244.00323	1000.0	321.0	616.5555555555555	244.00323818940106	5549	176145
100.77004981040955	33	881.3333	265.3467	1000.0	288.0	881.3333333333334	265.34673332997505	5288	181433
103.73551297187805	34	890.6667	170.17018	1000.0	521.0	890.6666666666666	170.17017626155555	5344	186777
106.4166407585144	35	846.6667	263.73386	1000.0	280.0	846.6666666666666	263.7338725980331	5080	191857
109.38586616516113	36	757.0	203.81995	1000.0	440.0	757.0	203.8199485540398	5299	197156
112.75096559524536	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	203156
116.0882682800293	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	209156
