Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
19.601151943206787	0	-720.89856	53.473347	-577.0669	-857.0304	151.0	0.0	30049	30049
41.05651330947876	1	-652.4399	52.33025	-514.56256	-932.1499	151.0	0.0	30049	60098
57.81447243690491	2	-624.4891	50.860783	-487.47412	-761.3904	151.0	0.0	30049	90147
74.3624472618103	3	-609.41895	54.093937	-472.0155	-776.0327	151.0	0.0	30049	120196
91.32315492630005	4	-573.8743	49.588417	-458.12933	-762.7806	151.0	0.0	30049	150245
107.91695094108582	5	-553.8386	49.84747	-444.9332	-716.77136	151.0	0.0	30049	180294
124.29376173019409	6	-530.3052	50.905605	-423.92896	-656.7186	151.0	0.0	30049	210343
140.65111351013184	7	-503.9855	49.518993	-348.32034	-639.58386	151.0	0.0	30049	240392
156.97103309631348	8	-485.11963	44.125027	-343.5967	-603.7776	151.0	0.0	30049	270441
173.43498063087463	9	-460.10727	50.930573	-327.55975	-624.7167	151.0	0.0	30049	300490
189.7822196483612	10	-446.83566	42.91922	-342.9447	-573.29956	151.0	0.0	30049	330539
206.2525351047516	11	-430.66653	48.08097	-274.41013	-635.03973	151.0	0.0	30049	360588
222.61863613128662	12	-411.69052	50.659264	-277.44745	-594.11914	151.0	0.0	30049	390637
239.03911590576172	13	-398.48563	46.454563	-263.96234	-504.71106	151.0	0.0	30049	420686
255.82142400741577	14	-381.13867	42.092426	-285.55328	-490.75247	151.0	0.0	30049	450735
272.25289607048035	15	-365.29355	43.766487	-273.88388	-497.83234	151.0	0.0	30049	480784
288.60640811920166	16	-352.32333	45.744457	-243.06165	-486.60303	151.0	0.0	30049	510833
306.05413150787354	17	-337.4295	45.537018	-237.02715	-480.5041	151.0	0.0	30049	540882
324.6527829170227	18	-325.2916	43.61018	-174.61244	-442.72592	151.0	0.0	30049	570931
342.4163661003113	19	-310.11108	43.84658	-188.65639	-434.02667	151.0	0.0	30049	600980
359.7743275165558	20	-298.93253	47.39199	-175.58922	-426.4491	151.0	0.0	30049	631029
377.31488943099976	21	-285.5501	39.754387	-170.42184	-431.34882	151.0	0.0	30049	661078
394.34652376174927	22	-269.64462	40.0993	-170.49852	-390.21112	151.0	0.0	30049	691127
411.03893876075745	23	-256.47574	36.975876	-156.01239	-354.03473	151.0	0.0	30049	721176
427.68772649765015	24	-251.77815	42.50665	-148.88878	-405.76517	151.0	0.0	30049	751225
444.5894329547882	25	-244.04912	42.219963	-130.69203	-368.45053	151.0	0.0	30049	781274
461.5198745727539	26	-231.77954	43.498672	-101.42733	-424.1765	151.0	0.0	30049	811323
478.38022017478943	27	-223.30222	40.096466	-88.21662	-384.2177	151.0	0.0	30049	841372
496.7846403121948	28	-214.84206	39.159054	-105.87735	-349.41956	151.0	0.0	30049	871421
514.4783220291138	29	-205.4717	36.952354	-81.95421	-308.15918	151.0	0.0	30049	901470
531.6697165966034	30	-200.09203	40.71089	-86.88716	-313.6739	151.0	0.0	30049	931519
549.2518358230591	31	-185.64761	32.548313	-90.2078	-263.8785	151.0	0.0	30049	961568
566.3547976016998	32	-180.02812	38.724064	-83.19004	-304.1665	151.0	0.0	30049	991617
583.6004939079285	33	-169.62903	36.040592	-76.89615	-286.54553	151.0	0.0	30049	1021666
600.7448952198029	34	-168.7774	35.943947	-66.91171	-285.16022	151.0	0.0	30049	1051715
618.2688403129578	35	-157.82716	32.564484	-79.42286	-250.88116	151.0	0.0	30049	1081764
635.0990085601807	36	-152.79227	34.764393	-64.38752	-313.2345	151.0	0.0	30049	1111813
651.6337733268738	37	-147.68683	36.088657	-58.36477	-314.68152	151.0	0.0	30049	1141862
668.0810968875885	38	-141.08142	35.201653	-29.006786	-246.8171	151.0	0.0	30049	1171911
684.8681509494781	39	-131.95314	37.893692	20.631931	-240.12357	151.0	0.0	30049	1201960
701.8291382789612	40	-128.14595	30.622875	-64.81921	-256.58145	151.0	0.0	30049	1232009
718.290783405304	41	-124.77089	32.242775	-41.232456	-210.65225	151.0	0.0	30049	1262058
735.3136191368103	42	-115.096245	30.717854	-48.38962	-193.58119	151.0	0.0	30049	1292107
752.6592314243317	43	-117.97968	33.052113	-31.479542	-225.37445	151.0	0.0	30049	1322156
769.0663719177246	44	-108.6105	31.962044	-16.818817	-233.45537	151.0	0.0	30049	1352205
785.6794528961182	45	-109.83353	30.439995	-18.047453	-203.1904	151.0	0.0	30049	1382254
802.9985823631287	46	-100.685074	28.9452	-22.004593	-194.86517	151.0	0.0	30049	1412303
820.7744069099426	47	-97.7425	25.781097	-44.1583	-208.86725	151.0	0.0	30049	1442352
837.5481705665588	48	-95.763306	23.03098	-32.60047	-169.86874	151.0	0.0	30049	1472401
854.8154850006104	49	-87.146904	22.739368	-20.407766	-155.39537	151.0	0.0	30049	1502450
871.4303998947144	50	-83.70442	25.506212	-22.933838	-154.6954	151.0	0.0	30049	1532499
887.997939825058	51	-84.40836	23.057955	-31.714254	-194.47598	151.0	0.0	30049	1562548
905.0062854290009	52	-81.20489	21.910183	-36.90677	-181.6243	151.0	0.0	30049	1592597
923.3501102924347	53	-77.9009	22.203245	-14.498332	-158.74811	151.0	0.0	30049	1622646
940.0939280986786	54	-70.25414	19.143475	-22.097591	-123.65776	151.0	0.0	30049	1652695
957.8133366107941	55	-66.619644	20.51029	1.269824	-120.898285	151.0	0.0	30049	1682744
975.3061747550964	56	-64.695755	19.447147	-22.943256	-138.6961	151.0	0.0	30049	1712793
992.8240411281586	57	-61.417763	19.025354	-5.3570185	-118.34187	151.0	0.0	30049	1742842
1009.5332043170929	58	-57.74652	19.010609	-11.463818	-127.12739	151.0	0.0	30049	1772891
1026.4552025794983	59	-54.836765	16.827908	-8.6899185	-103.99304	151.0	0.0	30049	1802940
1044.2238302230835	60	-55.869633	16.797611	13.911421	-103.10094	151.0	0.0	30049	1832989
1061.8081769943237	61	-53.209896	15.720913	-14.649147	-106.13838	151.0	0.0	30049	1863038
1079.3905420303345	62	-51.704273	16.262201	-0.27379227	-110.63511	151.0	0.0	30049	1893087
1097.1544969081879	63	-47.19185	15.924999	4.2646227	-90.2475	151.0	0.0	30049	1923136
1114.024559020996	64	-41.254623	14.797595	4.475997	-88.46905	151.0	0.0	30049	1953185
1131.6575899124146	65	-39.477226	16.462898	55.41545	-91.08202	151.0	0.0	30049	1983234
1148.6524834632874	66	-37.06704	14.7841215	-2.588995	-97.42034	151.0	0.0	30049	2013283
1166.1001071929932	67	-37.44039	15.586964	4.84461	-81.23964	151.0	0.0	30049	2043332
