Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.5500476360321045	0	4.975149	2.9272795	21.0	2.0	4.975149105367794	2.9272794431017615	5005	5005
9.80562162399292	1	8.2	5.7806344	43.0	2.0	8.2	5.780634714710663	5002	10007
12.686079502105713	2	12.386139	8.928173	58.0	2.0	12.386138613861386	8.928173559552876	5004	15011
15.560259819030762	3	11.490826	8.335148	59.0	2.0	11.490825688073395	8.335147657612461	5010	20021
18.550309896469116	4	11.53917	8.272969	64.0	2.0	11.539170506912443	8.272968878128637	5008	25029
21.508070707321167	5	10.769893	7.7587795	52.0	2.0	10.76989247311828	7.7587797641960545	5008	30037
24.31343936920166	6	11.755869	8.821469	62.0	2.0	11.755868544600938	8.821470064835294	5008	35045
27.15606713294983	7	12.8209715	9.057004	57.0	2.0	12.820971867007673	9.057004471775759	5013	40058
30.13190984725952	8	13.938719	9.933014	59.0	2.0	13.938718662952645	9.9330140579086	5004	45062
33.03977012634277	9	14.955358	11.015186	65.0	2.0	14.955357142857142	11.01518572422252	5025	50087
35.83681678771973	10	16.799332	11.509769	63.0	2.0	16.79933110367893	11.509768988180143	5023	55110
38.74753141403198	11	16.858585	12.968761	71.0	2.0	16.858585858585858	12.968760783103463	5007	60117
41.59884333610535	12	17.43554	14.047029	65.0	2.0	17.43554006968641	14.047028712474795	5004	65121
44.40023112297058	13	20.584362	14.95219	66.0	2.0	20.584362139917694	14.95219000380904	5002	70123
47.20849132537842	14	23.21198	17.336231	83.0	2.0	23.211981566820278	17.3362315849345	5037	75160
50.08247447013855	15	27.483517	17.595804	74.0	3.0	27.483516483516482	17.595805342646916	5002	80162
52.90210509300232	16	27.190218	20.750896	139.0	2.0	27.190217391304348	20.750896050755564	5003	85165
55.68994212150574	17	28.47159	19.265764	90.0	2.0	28.47159090909091	19.26576360980816	5011	90176
58.46557354927063	18	30.79141	23.582891	116.0	4.0	30.791411042944784	23.582892309159185	5019	95195
61.451030015945435	19	36.67153	23.730885	101.0	2.0	36.67153284671533	23.730884582160876	5024	100219
64.32421851158142	20	37.82707	25.483448	112.0	4.0	37.82706766917293	25.483449229539524	5031	105250
67.08773756027222	21	47.175926	31.429174	129.0	2.0	47.175925925925924	31.4291763198252	5095	110345
69.78571891784668	22	51.377552	36.240555	142.0	2.0	51.37755102040816	36.24055550609364	5035	115380
72.56203365325928	23	55.822224	36.690773	215.0	2.0	55.82222222222222	36.690773220336645	5024	120404
75.25120615959167	24	59.809525	42.70426	157.0	2.0	59.80952380952381	42.70426436565016	5024	125428
77.97558832168579	25	82.96722	44.064396	251.0	6.0	82.9672131147541	44.06439669583253	5061	130489
80.69052219390869	26	76.77273	45.419857	193.0	4.0	76.77272727272727	45.419857976688895	5067	135556
83.39836692810059	27	71.75714	50.716137	263.0	4.0	71.75714285714285	50.716138799142406	5023	140579
86.16465306282043	28	92.87037	59.553913	262.0	7.0	92.87037037037037	59.55391155368643	5015	145594
88.8832037448883	29	132.1842	71.516594	328.0	26.0	132.18421052631578	71.51659920059703	5023	150617
91.59045743942261	30	157.78125	102.32049	398.0	2.0	157.78125	102.32049354082251	5049	155666
94.38362574577332	31	200.6	94.03149	457.0	20.0	200.6	94.03148408910708	5015	160681
97.19506192207336	32	201.32	118.29074	384.0	3.0	201.32	118.29073336487522	5033	165714
100.30816555023193	33	800.0	310.8803	1000.0	111.0	800.0	310.88031688830256	5600	171314
103.09201002120972	34	636.0	265.87402	1000.0	308.0	636.0	265.8740303226323	5088	176402
106.3690254688263	35	709.125	307.96973	1000.0	198.0	709.125	307.9697377584363	5673	182075
109.81417322158813	36	627.6667	369.73383	1000.0	25.0	627.6666666666666	369.73383820136223	5649	187724
112.95774865150452	37	641.75	382.22137	1000.0	55.0	641.75	382.2213854561254	5134	192858
116.21917796134949	38	963.0	82.73451	1000.0	778.0	963.0	82.73451516749222	5778	198636
119.47948503494263	39	741.875	373.91724	1000.0	32.0	741.875	373.91724936809214	5935	204571
122.47421884536743	40	801.8571	322.58618	1000.0	54.0	801.8571428571429	322.5861694721177	5613	210184
125.45977187156677	41	540.4	328.94504	1000.0	36.0	540.4	328.94504100229267	5404	215588
128.36554265022278	42	906.8333	140.30017	1000.0	637.0	906.8333333333334	140.3001742297168	5441	221029
131.30895519256592	43	781.5714	363.7322	1000.0	22.0	781.5714285714286	363.73218449955226	5471	226500
134.39933395385742	44	942.0	129.69194	1000.0	652.0	942.0	129.6919426949878	5652	232152
137.1741223335266	45	645.375	392.03024	1000.0	46.0	645.375	392.0302722686094	5163	237315
140.00327277183533	46	474.9091	318.96323	1000.0	39.0	474.90909090909093	318.96322231580655	5224	242539
142.91919326782227	47	927.5	162.11493	1000.0	565.0	927.5	162.11492836873475	5565	248104
146.12746810913086	48	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	254104
148.90985131263733	49	749.0	264.67175	1000.0	362.0	749.0	264.67176437456044	5243	259347
151.6126172542572	50	189.77777	172.85818	648.0	15.0	189.77777777777777	172.8581806490047	5124	264471
154.27569770812988	51	265.73685	220.08823	829.0	65.0	265.7368421052632	220.0882220491695	5049	269520
157.24524760246277	52	765.2857	271.73346	1000.0	410.0	765.2857142857143	271.7334378108256	5357	274877
160.3913450241089	53	990.5	21.242645	1000.0	943.0	990.5	21.242645786248	5943	280820
163.29682564735413	54	919.1667	115.4129	1000.0	730.0	919.1666666666666	115.41290607591895	5515	286335
165.9634609222412	55	422.83334	351.21432	1000.0	27.0	422.8333333333333	351.2142824860946	5074	291409
169.20511627197266	56	968.6667	70.06347	1000.0	812.0	968.6666666666666	70.06346329499341	5812	297221
172.35139155387878	57	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	303221
175.62447381019592	58	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	309221
178.4433834552765	59	847.6667	217.20702	1000.0	495.0	847.6666666666666	217.20701850743427	5086	314307
181.7485740184784	60	579.7	294.0534	1000.0	154.0	579.7	294.05341351529995	5797	320104
184.78407216072083	61	900.1667	157.65195	1000.0	579.0	900.1666666666666	157.65195491616615	5401	325505
188.0683422088623	62	966.8333	74.16292	1000.0	801.0	966.8333333333334	74.16292125374302	5801	331306
191.44014358520508	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	337306
194.87968969345093	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	343306
198.05781412124634	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	349306
200.81327199935913	66	862.1667	159.26332	1000.0	582.0	862.1666666666666	159.26332143828833	5173	354479
203.83119654655457	67	805.2857	253.89577	1000.0	330.0	805.2857142857143	253.89576842572586	5637	360116
207.02657222747803	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	366116
210.23395133018494	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	372116
213.4669988155365	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	378116
216.18267440795898	71	848.8333	338.01895	1000.0	93.0	848.8333333333334	338.01894259871824	5093	383209
218.8559546470642	72	279.72223	342.57648	1000.0	63.0	279.72222222222223	342.57648060211085	5035	388244
221.59943413734436	73	850.6667	333.9195	1000.0	104.0	850.6666666666666	333.91948463996863	5104	393348
224.70551991462708	74	909.8333	201.61879	1000.0	459.0	909.8333333333334	201.61879597123104	5459	398807
227.4414405822754	75	846.1667	343.98178	1000.0	77.0	846.1666666666666	343.9817905387177	5077	403884
230.88920164108276	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	409884
234.0941994190216	77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	415884
237.23659110069275	78	983.0	38.013157	1000.0	898.0	983.0	38.01315561749642	5898	421782
240.07058930397034	79	770.8571	362.30826	1000.0	196.0	770.8571428571429	362.3082462574133	5396	427178
243.0422921180725	80	914.5	191.1838	1000.0	487.0	914.5	191.18381207623202	5487	432665
246.27403259277344	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	438665
248.98273348808289	82	845.5	345.4725	1000.0	73.0	845.5	345.4725025237175	5073	443738
252.16146230697632	83	381.46667	437.4133	1000.0	60.0	381.46666666666664	437.41328537462397	5722	449460
255.32653522491455	84	647.6667	419.55188	1000.0	51.0	647.6666666666666	419.55187733792565	5829	455289
258.41640853881836	85	357.0	419.17017	1000.0	59.0	357.0	419.170162344602	5712	461001
261.30129194259644	86	850.5	334.29218	1000.0	103.0	850.5	334.29216263621856	5103	466104
264.17935156822205	87	844.6667	347.33588	1000.0	68.0	844.6666666666666	347.3358925049674	5068	471172
267.6082329750061	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	477172
270.7740068435669	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	483172
273.9900412559509	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	489172
277.41829228401184	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	495172
280.6111750602722	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	501172
283.80534839630127	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	507172
287.04522800445557	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	513172
290.19166111946106	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	519172
293.440904378891	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	525172
296.2255392074585	97	570.2222	184.81569	887.0	328.0	570.2222222222222	184.8156906384651	5132	530304
299.31203842163086	98	819.4286	279.57718	1000.0	180.0	819.4285714285714	279.5771588579833	5736	536040
302.2688367366791	99	949.6667	112.54876	1000.0	698.0	949.6666666666666	112.54875486748944	5698	541738
